,listing_id,label,probability,prediction
66,6970590,2,"[0.04224989131198789,0.1852056057099732,0.7725445029780389]",2.0
67,6812062,2,"[0.03713564106285315,0.1949897973126694,0.7678745616244775]",2.0
68,6812112,2,"[0.13874731004936114,0.28583912349184915,0.5754135664587896]",2.0
69,6812301,2,"[0.20045268066994285,0.31941611769072853,0.4801312016393286]",2.0
70,6812444,2,"[0.09698026936210515,0.36452525298158633,0.5384944776563085]",2.0
71,6812491,2,"[0.13874731004936114,0.28583912349184915,0.5754135664587896]",2.0
72,6814559,2,"[0.09386086068010355,0.2894622162625139,0.6166769230573825]",2.0
73,6817605,2,"[0.09698026936210515,0.36452525298158633,0.5384944776563085]",2.0
74,6817666,2,"[0.028367044028332344,0.1510508532907975,0.8205821026808702]",2.0
75,6817722,2,"[0.21369420911165293,0.3400035238333088,0.4463022670550383]",2.0
76,6819424,2,"[0.07979465741403689,0.3317880482321157,0.5884172943538475]",2.0
77,6819608,2,"[0.022350764876336825,0.13784628069251875,0.8398029544311445]",2.0
78,6819914,2,"[0.13874731004936114,0.28583912349184915,0.5754135664587896]",2.0
79,6820034,2,"[0.028367044028332344,0.1510508532907975,0.8205821026808702]",2.0
80,6821706,2,"[0.1368137470963558,0.3739732278427931,0.4892130250608512]",2.0
81,6822712,2,"[0.07979465741403689,0.27401027045433796,0.6461950721316252]",2.0
82,6826990,1,"[0.07979465741403689,0.27401027045433796,0.6461950721316252]",2.0
83,6827687,2,"[0.13874731004936114,0.28583912349184915,0.5754135664587896]",2.0
84,6827753,2,"[0.014502998107897572,0.08882940322863617,0.8966675986634662]",2.0
85,6827874,2,"[0.13874731004936114,0.28583912349184915,0.5754135664587896]",2.0
86,6830430,2,"[0.023700580631085887,0.15724540871385048,0.8190540106550636]",2.0
87,7121825,2,"[0.06851392930373107,0.25055577689008607,0.6809302938061829]",2.0
88,6836026,1,"[0.028367044028332344,0.1510508532907975,0.8205821026808702]",2.0
89,6836515,2,"[0.20804209687434053,0.26554959493675806,0.5264083081889014]",2.0
90,6836654,2,"[0.2120689622387102,0.3014683032934799,0.4864627344678099]",2.0
91,6838200,2,"[0.028367044028332344,0.1510508532907975,0.8205821026808702]",2.0
92,6841188,2,"[0.12209254845601894,0.2745505947986506,0.6033568567453303]",2.0
93,6841587,2,"[0.09849516503728122,0.2784011123602469,0.6231037226024719]",2.0
94,6841697,2,"[0.03335955692693102,0.18809583198553115,0.7785446110875379]",2.0
95,6846412,2,"[0.37689956699412214,0.30312723741453673,0.31997319559134113]",0.0
96,6847009,2,"[0.10137559657322588,0.25666397053954115,0.641960432887233]",2.0
97,6850679,2,"[0.11755206716146113,0.30078161759836464,0.5816663152401742]",2.0
98,6850683,2,"[0.12209254845601894,0.2745505947986506,0.6033568567453303]",2.0
99,6850744,2,"[0.08006524474689312,0.2749442337968574,0.6449905214562495]",2.0
100,6850868,2,"[0.08898936502064712,0.2690563774124203,0.6419542575669326]",2.0
101,6851149,2,"[0.08898936502064712,0.2690563774124203,0.6419542575669326]",2.0
102,6851163,2,"[0.03713564106285315,0.1949897973126694,0.7678745616244775]",2.0
103,6851424,2,"[0.09873107395724293,0.26155973153582257,0.6397091945069345]",2.0
104,6851706,2,"[0.03575319200309402,0.16954374232096364,0.7947030656759424]",2.0
105,6853932,1,"[0.03335955692693102,0.18809583198553115,0.7785446110875379]",2.0
106,6854881,1,"[0.10715964319266032,0.3174729620800653,0.5753673947272744]",2.0
107,6858449,2,"[0.09873107395724293,0.26155973153582257,0.6397091945069345]",2.0
108,6860370,2,"[0.16426670929339365,0.3803305308555883,0.4554027598510181]",2.0
109,6863354,2,"[0.11755206716146113,0.30078161759836464,0.5816663152401742]",2.0
110,6863399,2,"[0.03100477515542909,0.1779245386607558,0.7910706861838153]",2.0
111,6863536,2,"[0.1060562973559063,0.2830585676100134,0.6108851350340803]",2.0
112,6863561,2,"[0.1060562973559063,0.2830585676100134,0.6108851350340803]",2.0
113,6864485,2,"[0.03247529627296899,0.16190249438512974,0.8056222093419013]",2.0
114,6866486,2,"[0.37689956699412214,0.30312723741453673,0.31997319559134113]",0.0
115,6869202,2,"[0.1218548741687312,0.3116823898153968,0.5664627360158719]",2.0
116,6869319,2,"[0.08651924962399186,0.2734580894804856,0.6400226608955225]",2.0
117,6869347,2,"[0.08898936502064712,0.2690563774124203,0.6419542575669326]",2.0
118,6869449,2,"[0.1060562973559063,0.2830585676100134,0.6108851350340803]",2.0
119,6869697,2,"[0.17474953012274594,0.28667731970352295,0.5385731501737311]",2.0
120,6869951,0,"[0.37689956699412214,0.30312723741453673,0.31997319559134113]",0.0
121,6871659,2,"[0.024596573682059444,0.13793593083662473,0.8374674954813159]",2.0
122,6872225,2,"[0.024596573682059444,0.13793593083662473,0.8374674954813159]",2.0
123,6874598,2,"[0.09380246043949786,0.26914909552574423,0.6370484440347579]",2.0
124,6874645,2,"[0.08898936502064712,0.2690563774124203,0.6419542575669326]",2.0
125,6876805,2,"[0.21853501502512995,0.2943963542919939,0.48706863068287615]",2.0
126,6881062,2,"[0.08651924962399186,0.2734580894804856,0.6400226608955225]",2.0
127,6883624,2,"[0.09390595360373545,0.285638980523151,0.6204550658731135]",2.0
128,6884004,2,"[0.09380246043949786,0.26914909552574423,0.6370484440347579]",2.0
129,6884166,2,"[0.21853501502512995,0.2943963542919939,0.48706863068287615]",2.0
130,6884740,2,"[0.03100477515542909,0.1779245386607558,0.7910706861838153]",2.0
131,6884884,2,"[0.02697699456914087,0.1313427013939936,0.8416803040368656]",2.0
132,6885108,2,"[0.03335955692693102,0.18809583198553115,0.7785446110875379]",2.0
133,6886998,2,"[0.03247529627296899,0.16190249438512974,0.8056222093419013]",2.0
134,6888337,2,"[0.030193092134981798,0.15897667943781235,0.8108302284272059]",2.0
135,6888461,2,"[0.06851392930373107,0.25055577689008607,0.6809302938061829]",2.0
136,6888525,2,"[0.17474953012274594,0.28667731970352295,0.5385731501737311]",2.0
137,6889315,1,"[0.10115345967745996,0.2777455881147528,0.6211009522077873]",2.0
138,6889627,2,"[0.09380246043949786,0.26914909552574423,0.6370484440347579]",2.0
139,6890302,2,"[0.07664217212030326,0.27534744887859086,0.6480103790011058]",2.0
140,6891121,2,"[0.06851392930373107,0.25055577689008607,0.6809302938061829]",2.0
141,6891586,2,"[0.08585260553242005,0.26938161125824334,0.6447657832093368]",2.0
142,6892706,2,"[0.09380246043949786,0.26914909552574423,0.6370484440347579]",2.0
143,6893720,2,"[0.08651924962399186,0.2734580894804856,0.6400226608955225]",2.0
144,6897579,2,"[0.06196490292110514,0.236862229114307,0.7011728679645879]",2.0
145,6897736,2,"[0.025310327902474207,0.13050936806066027,0.8441803040368656]",2.0
146,6897812,2,"[0.07821716137658116,0.2641149889337216,0.6576678496896973]",2.0
147,6899143,2,"[0.02697699456914087,0.1313427013939936,0.8416803040368656]",2.0
148,6900066,2,"[0.2838090578388107,0.24776464478299162,0.46842629737819763]",2.0
149,6902181,2,"[0.17391194318600178,0.31008491229873364,0.5160031445152646]",2.0
150,6903297,2,"[0.1060562973559063,0.2830585676100134,0.6108851350340803]",2.0
151,6903330,2,"[0.1060562973559063,0.2830585676100134,0.6108851350340803]",2.0
152,6903737,2,"[0.1918923507587033,0.303532267883353,0.5045753813579437]",2.0
153,6904068,2,"[0.08584415631988287,0.25022921691859307,0.663926626761524]",2.0
154,6906661,2,"[0.027808832875722538,0.1680970498081827,0.8040941173160947]",2.0
155,6909227,2,"[0.1060562973559063,0.2830585676100134,0.6108851350340803]",2.0
156,6910658,2,"[0.07645391972305617,0.23570119795767103,0.6878448823192729]",2.0
157,6912370,2,"[0.03247529627296899,0.16190249438512974,0.8056222093419013]",2.0
158,6914089,2,"[0.052997138564781276,0.22491938636983363,0.7220834750653852]",2.0
159,6916788,2,"[0.03335955692693102,0.18809583198553115,0.7785446110875379]",2.0
160,6917207,2,"[0.12165239681584872,0.32133769637958226,0.5570099068045691]",2.0
161,6917340,2,"[0.1033146791878277,0.27846156546321416,0.6182237553489581]",2.0
162,6917563,2,"[0.12561016159039956,0.2849426818170471,0.5894471565925533]",2.0
163,6917681,2,"[0.03335955692693102,0.18809583198553115,0.7785446110875379]",2.0
164,6922625,2,"[0.29832693432851815,0.22212000772990387,0.47955305794157804]",2.0
165,6923725,2,"[0.08636892980136487,0.2795147485611919,0.6341163216374432]",2.0
166,6925625,2,"[0.022196558315675567,0.13112644577317364,0.8466769959111508]",2.0
167,6927683,2,"[0.08636892980136487,0.2795147485611919,0.6341163216374432]",2.0
168,6928363,2,"[0.027808832875722538,0.1680970498081827,0.8040941173160947]",2.0
169,6929028,2,"[0.03251552395911161,0.17734531311874893,0.7901391629221395]",2.0
170,6930741,2,"[0.03335955692693102,0.18809583198553115,0.7785446110875379]",2.0
171,6933417,2,"[0.03713564106285315,0.1949897973126694,0.7678745616244775]",2.0
172,6933741,2,"[0.03335955692693102,0.18809583198553115,0.7785446110875379]",2.0
173,6934293,2,"[0.10512627575542954,0.3036753298798197,0.5911983943647506]",2.0
174,6934472,2,"[0.1277169016404523,0.312174184771521,0.5601089135880267]",2.0
175,6934760,2,"[0.027808832875722538,0.1680970498081827,0.8040941173160947]",2.0
176,6934826,2,"[0.03575319200309402,0.16954374232096364,0.7947030656759424]",2.0
177,6937962,0,"[0.23719301544338403,0.2638735448591286,0.49893343969748727]",2.0
178,6938577,2,"[0.11996482781782594,0.29854870603465766,0.5814864661475164]",2.0
179,6939304,2,"[0.07923999125042555,0.2433421345529183,0.6774178741966562]",2.0
180,6939330,2,"[0.3834413262827852,0.2967998318889731,0.3197588418282417]",0.0
181,6939393,2,"[0.13225738293501008,0.2859431619718069,0.581799455093183]",2.0
182,6939540,2,"[0.1277169016404523,0.312174184771521,0.5601089135880267]",2.0
183,6939587,2,"[0.1575757736731503,0.31422241575674137,0.5282018105701083]",2.0
184,6943922,2,"[0.06196490292110514,0.236862229114307,0.7011728679645879]",2.0
185,6944137,2,"[0.024596573682059444,0.13793593083662473,0.8374674954813159]",2.0
186,6944410,2,"[0.024596573682059444,0.13793593083662473,0.8374674954813159]",2.0
187,6944605,2,"[0.02697699456914087,0.1313427013939936,0.8416803040368656]",2.0
188,6946347,2,"[0.1575757736731503,0.31422241575674137,0.5282018105701083]",2.0
189,6952033,2,"[0.03835580392670939,0.16821550468006446,0.7934286913932261]",2.0
190,6952066,2,"[0.13225738293501008,0.2859431619718069,0.581799455093183]",2.0
191,6952153,2,"[0.03835580392670939,0.16821550468006446,0.7934286913932261]",2.0
192,6952266,2,"[0.030193092134981798,0.15897667943781235,0.8108302284272059]",2.0
193,6954904,2,"[0.08636892980136487,0.2795147485611919,0.6341163216374432]",2.0
194,6956462,2,"[0.08636892980136487,0.2795147485611919,0.6341163216374432]",2.0
195,6956922,2,"[0.29832693432851815,0.22212000772990387,0.47955305794157804]",2.0
196,6957888,2,"[0.37010799294945185,0.2645776096667508,0.3653143973837973]",0.0
197,6957970,2,"[0.1033146791878277,0.27846156546321416,0.6182237553489581]",2.0
198,6960274,1,"[0.11996482781782594,0.29854870603465766,0.5814864661475164]",2.0
199,6961672,2,"[0.0893121343890086,0.2355786303503832,0.6751092352606082]",2.0
200,6963353,2,"[0.18241628137946492,0.28609453966217413,0.531489178958361]",2.0
201,6963446,2,"[0.29832693432851815,0.22212000772990387,0.47955305794157804]",2.0
202,6964332,2,"[0.09850158376897698,0.27836884734989015,0.6231295688811328]",2.0
203,6965518,1,"[0.07927527691783012,0.28344212665589497,0.637282596426275]",2.0
204,6966104,2,"[0.03676716620905587,0.16754149425262715,0.7956913395383169]",2.0
205,6967487,2,"[0.024596573682059444,0.13793593083662473,0.8374674954813159]",2.0
206,6972410,2,"[0.18045370247466483,0.3037575067731699,0.5157887907521652]",2.0
207,6975536,2,"[0.06413178509671147,0.255918225917565,0.6799499889857235]",2.0
208,6977274,2,"[0.08636892980136487,0.2795147485611919,0.6341163216374432]",2.0
209,6977339,2,"[0.3929651358065947,0.27219665728579845,0.3348382069076068]",0.0
210,6978922,2,"[0.03575319200309402,0.16954374232096364,0.7947030656759424]",2.0
211,6981312,2,"[0.0335306774145072,0.18212478182144298,0.7843445407640498]",2.0
212,6981530,2,"[0.29637911662024535,0.2524795798520584,0.4511413035276962]",2.0
213,6983306,2,"[0.11996482781782594,0.29854870603465766,0.5814864661475164]",2.0
214,6984283,2,"[0.025131822342752564,0.14278208832963185,0.8320860893276155]",2.0
215,6984346,2,"[0.04391590379482161,0.17878256756321576,0.7773015286419627]",2.0
216,6984389,2,"[0.12399867646734838,0.2767391818723044,0.5992621416603472]",2.0
217,7466264,2,"[0.0335306774145072,0.18212478182144298,0.7843445407640498]",2.0
218,6990640,2,"[0.09850158376897698,0.27836884734989015,0.6231295688811328]",2.0
219,6992491,2,"[0.12862447943735705,0.26013727102695294,0.61123824953569]",2.0
220,6992757,2,"[0.08636892980136487,0.2795147485611919,0.6341163216374432]",2.0
221,6994988,2,"[0.09850158376897698,0.27836884734989015,0.6231295688811328]",2.0
222,6997677,2,"[0.041951958012944116,0.19489684176150057,0.7631512002255553]",2.0
223,6998277,2,"[0.11094458164032059,0.28823848946821107,0.6008169288914683]",2.0
224,6998307,2,"[0.02797995336329872,0.16212599964409458,0.8098940469926067]",2.0
225,6998441,2,"[0.04080912855227277,0.16517026946329372,0.7940206019844336]",2.0
226,6998586,2,"[0.02462655166172672,0.13470758429655397,0.8406658640417193]",2.0
227,6998591,2,"[0.02462655166172672,0.13470758429655397,0.8406658640417193]",2.0
228,6999378,2,"[0.03713564106285315,0.1949897973126694,0.7678745616244775]",2.0
229,7003893,2,"[0.02797995336329872,0.16212599964409458,0.8098940469926067]",2.0
230,7003897,2,"[0.02797995336329872,0.16212599964409458,0.8098940469926067]",2.0
231,7006932,2,"[0.06196490292110514,0.236862229114307,0.7011728679645879]",2.0
232,7007359,2,"[0.09391024697047938,0.27954671059598696,0.6265430424335336]",2.0
233,7009248,2,"[0.29637911662024535,0.2524795798520584,0.4511413035276962]",2.0
234,7014409,2,"[0.02797995336329872,0.16212599964409458,0.8098940469926067]",2.0
235,7014729,0,"[0.27834913983691695,0.23889949270537034,0.4827513674577128]",2.0
236,7015008,2,"[0.08240046891925794,0.2635695686765307,0.6540299624042113]",2.0
237,7015080,2,"[0.04095747996984113,0.16967369979899521,0.7893688202311637]",2.0
238,7016892,2,"[0.03264641676054518,0.15593144422104158,0.8114221390184133]",2.0
239,7017559,2,"[0.08563122751311089,0.26282560742887595,0.6515431650580131]",2.0
240,7019197,2,"[0.08240046891925794,0.2635695686765307,0.6540299624042113]",2.0
241,7019427,2,"[0.32727427317170055,0.1535336595192433,0.5191920673090561]",2.0
242,7020721,2,"[0.27834913983691695,0.23889949270537034,0.4827513674577128]",2.0
243,7022949,2,"[0.27834913983691695,0.23889949270537034,0.4827513674577128]",2.0
244,7023301,2,"[0.0335306774145072,0.18212478182144298,0.7843445407640498]",2.0
245,7026904,2,"[0.18015335034708196,0.4898271577511766,0.3300194919017415]",1.0
246,7026922,2,"[0.03165883508962101,0.1145021045370723,0.8538390603733067]",2.0
247,7026963,2,"[0.09535952898171476,0.2716729628285407,0.6329675081897445]",2.0
248,7027224,2,"[0.06196490292110514,0.236862229114307,0.7011728679645879]",2.0
249,7027310,2,"[0.08322687501410264,0.27281886403984246,0.643954260946055]",2.0
250,7028408,2,"[0.02124549970992937,0.11297647593265137,0.8657780243574192]",2.0
251,7033797,2,"[0.022878571751736018,0.13254272662750421,0.8445787016207598]",2.0
252,7037557,2,"[0.022878571751736018,0.13254272662750421,0.8445787016207598]",2.0
253,7040412,2,"[0.10563340739437188,0.3036742497319073,0.5906923428737207]",2.0
254,7040440,2,"[0.025726702772282166,0.1518866379419669,0.8223866592857509]",2.0
255,7040497,2,"[0.022878571751736018,0.13254272662750421,0.8445787016207598]",2.0
256,7045562,2,"[0.028008906910269367,0.15481245288928427,0.8171786402004464]",2.0
257,7045745,2,"[0.09066475246541762,0.26182821150128727,0.6475070360332951]",2.0
258,7505675,2,"[0.031175895643005276,0.1719534884966676,0.796870615860327]",2.0
259,7050998,2,"[0.08853741791569425,0.2678342216528306,0.6436283604314752]",2.0
260,7051093,2,"[0.08771101182084955,0.2585849262895189,0.6537040618896316]",2.0
261,7054064,2,"[0.10804928832644337,0.29388621630454265,0.598064495369014]",2.0
262,7064750,2,"[0.03713564106285315,0.1949897973126694,0.7678745616244775]",2.0
263,7067066,1,"[0.02073134372234645,0.10160191440999322,0.8776667418676602]",2.0
264,7067625,2,"[0.08853741791569425,0.2678342216528306,0.6436283604314752]",2.0
265,7067677,2,"[0.10523658926128136,0.30123410923966637,0.5935293014990523]",2.0
266,7067775,2,"[0.1096174961580999,0.35384765830810344,0.5365348455337966]",2.0
267,7068823,2,"[0.06851392930373107,0.25055577689008607,0.6809302938061829]",2.0
268,7072961,2,"[0.10804928832644337,0.29388621630454265,0.598064495369014]",2.0
269,7073060,2,"[0.11013362180331947,0.2895398439754819,0.6003265342211986]",2.0
270,7073218,2,"[0.04098643351681177,0.1623601530441849,0.7966534134390033]",2.0
271,7073355,2,"[0.0987067750667541,0.26869309718920137,0.6326001277440445]",2.0
272,7075087,2,"[0.26882835446473835,0.26913050008808054,0.4620411454471812]",2.0
273,7077029,2,"[0.0987067750667541,0.26869309718920137,0.6326001277440445]",2.0
274,7077425,2,"[0.10804928832644337,0.29388621630454265,0.598064495369014]",2.0
275,7077564,2,"[0.031115682152818208,0.16842475098920634,0.8004595668579755]",2.0
276,7079049,2,"[0.34381273471016216,0.13199519798078174,0.5241920673090561]",2.0
277,7079295,2,"[0.34381273471016216,0.13199519798078174,0.5241920673090561]",2.0
278,7081105,2,"[0.031175895643005276,0.1719534884966676,0.796870615860327]",2.0
279,7081184,2,"[0.10804928832644337,0.29388621630454265,0.598064495369014]",2.0
280,7082537,2,"[0.09167417740392132,0.26750898780700755,0.640816834789071]",2.0
281,7083957,2,"[0.26882835446473835,0.26913050008808054,0.4620411454471812]",2.0
282,7090446,2,"[0.10523658926128136,0.30123410923966637,0.5935293014990523]",2.0
283,7090448,2,"[0.031115682152818208,0.16842475098920634,0.8004595668579755]",2.0
284,7090914,2,"[0.08853741791569425,0.2678342216528306,0.6436283604314752]",2.0
285,7094967,2,"[0.0987067750667541,0.26869309718920137,0.6326001277440445]",2.0
286,7095179,2,"[0.08020113878716063,0.26635290597032946,0.6534459552425099]",2.0
287,7100588,2,"[0.03367522377619678,0.16312798708274617,0.803196789141057]",2.0
288,7100661,2,"[0.11298866308390773,0.3148595879765297,0.5721517489395627]",2.0
289,7100666,2,"[0.07791486414227573,0.2725497048254488,0.6495354310322755]",2.0
290,7100980,2,"[0.21350967218616246,0.44375819223393514,0.34273213557990234]",1.0
291,7101212,2,"[0.0987067750667541,0.26869309718920137,0.6326001277440445]",2.0
292,7104137,2,"[0.06851392930373107,0.25055577689008607,0.6809302938061829]",2.0
293,7104292,2,"[0.02462655166172672,0.13470758429655397,0.8406658640417193]",2.0
294,7106233,2,"[0.08853741791569425,0.2678342216528306,0.6436283604314752]",2.0
295,7106347,2,"[0.0335306774145072,0.18212478182144298,0.7843445407640498]",2.0
296,7106492,2,"[0.03713564106285315,0.1949897973126694,0.7678745616244775]",2.0
297,7106508,2,"[0.021235997753971433,0.10714976325267804,0.8716142389933506]",2.0
298,7106518,2,"[0.0335306774145072,0.18212478182144298,0.7843445407640498]",2.0
299,7111833,2,"[0.22045153900117614,0.3297472503692722,0.44980121062955164]",2.0
300,7111848,2,"[0.03806210575979227,0.17117815660499724,0.7907597376352105]",2.0
301,7114742,2,"[0.08832824954183362,0.2534596484513224,0.6582121020068441]",2.0
302,7114787,1,"[0.0558486528600705,0.2166845150251524,0.7274668321147771]",2.0
303,7115873,2,"[0.08832824954183362,0.2534596484513224,0.6582121020068441]",2.0
304,7116095,2,"[0.3046112196305149,0.3136315844467598,0.3817571959227254]",2.0
305,7116866,2,"[0.03267312637925623,0.15464004355775782,0.8126868300629859]",2.0
306,7117130,2,"[0.04409320875936061,0.17597245114410695,0.7799343400965324]",2.0
307,7117170,2,"[0.03806210575979227,0.17117815660499724,0.7907597376352105]",2.0
308,7119653,2,"[0.0617557345472445,0.22248765591279876,0.7157566095399568]",2.0
309,7121969,2,"[0.03495533051724342,0.1575658585050752,0.8074788109776814]",2.0
310,7122807,2,"[0.03241505110533251,0.17700356970023087,0.7905813791944367]",2.0
311,7127348,2,"[0.02315076696986073,0.13586072146764444,0.8409885115624949]",2.0
312,7127635,1,"[0.021962812331409957,0.12745092463533,0.8505862630332601]",2.0
313,7127669,2,"[0.021962812331409957,0.12745092463533,0.8505862630332601]",2.0
314,7127797,2,"[0.03792891782561529,0.17675182642630044,0.7853192557480843]",2.0
315,7127804,2,"[0.22974131172844886,0.34967622764199946,0.4205824606295517]",2.0
316,7128152,2,"[0.09218007631357286,0.24906048272725592,0.6587594409591712]",2.0
317,7131349,2,"[0.03241505110533251,0.17700356970023087,0.7905813791944367]",2.0
318,7131422,2,"[0.24194776144813002,0.18604822828381204,0.5720040102680579]",2.0
319,7131542,2,"[0.3139009923577876,0.3335605617194871,0.3525384459227253]",2.0
320,7133204,2,"[0.09976582112792719,0.2752723130589625,0.6249618658131103]",2.0
321,7133231,2,"[0.08904331682534579,0.24938571657307898,0.6615709666015752]",2.0
322,7133502,2,"[0.03806210575979227,0.17117815660499724,0.7907597376352105]",2.0
323,7133544,2,"[0.03241505110533251,0.17700356970023087,0.7905813791944367]",2.0
324,7133599,2,"[0.03677594067102481,0.15081547895833436,0.8124085803706409]",2.0
325,7133674,2,"[0.028191923316903438,0.1157298815484423,0.8560781951346543]",2.0
326,7133756,2,"[0.029824995358710076,0.13529613224329515,0.8348788723979947]",2.0
327,7135888,2,"[0.09190196439574685,0.2782418999822752,0.629856135621978]",2.0
328,7138580,2,"[0.04409320875936061,0.17597245114410695,0.7799343400965324]",2.0
329,7138787,2,"[0.05656372014358268,0.21261058314690895,0.7308256967095084]",2.0
330,7139652,2,"[0.06247080183075667,0.2184137240345553,0.719115474134688]",2.0
331,7144860,2,"[0.02315076696986073,0.13586072146764444,0.8409885115624949]",2.0
332,7148587,2,"[0.06247080183075667,0.2184137240345553,0.719115474134688]",2.0
