,listing_id,label,probability,prediction
75,6819608,2,"[0.08234106561354818,0.20577919080278545,0.7118797435836663]",2.0
76,6819613,2,"[0.08234599344134236,0.20579488545461766,0.7118591211040399]",2.0
77,6819626,2,"[0.08448250654190903,0.2171198862991524,0.6983976071589386]",2.0
78,6820533,2,"[0.0693017599126102,0.20804889781587213,0.7226493422715177]",2.0
79,6821252,2,"[0.10632228859273464,0.32275123314552945,0.5709264782617359]",2.0
80,6821738,2,"[0.07395087674365627,0.19589850211732274,0.730150621139021]",2.0
81,6821744,2,"[0.07630807254136328,0.22082689006887757,0.7028650373897591]",2.0
82,6822664,2,"[0.07880703547563812,0.23176843627564198,0.68942452824872]",2.0
83,6822712,2,"[0.08137132877034552,0.1948186760745472,0.7238099951551072]",2.0
84,6822800,2,"[0.08692034821986173,0.2677934363808586,0.6452862153992797]",2.0
85,6827748,2,"[0.07047962710177433,0.1571623872273995,0.7723579856708263]",2.0
86,6827874,2,"[0.09724327496284603,0.22122246835699866,0.6815342566801554]",2.0
87,6828159,2,"[0.06925211274117772,0.2009566891816462,0.7297911980771761]",2.0
88,7414316,2,"[0.07571419568010292,0.1925875070181703,0.7316982973017268]",2.0
89,6830430,2,"[0.04153417162587712,0.11680908334726114,0.8416567450268617]",2.0
90,7121825,2,"[0.07911314809370686,0.21008512509685,0.7108017268094431]",2.0
91,6835588,2,"[0.07701566587316654,0.24172882874973745,0.6812555053770961]",2.0
92,6835628,1,"[0.08992668806514768,0.2723199880135867,0.6377533239212656]",2.0
93,6836066,2,"[0.07711028592323475,0.17349710554091097,0.7493926085358543]",2.0
94,6840710,1,"[0.08032457344124196,0.2150506286369369,0.7046247979218211]",2.0
95,6840736,2,"[0.05687081221755649,0.14231833528773108,0.8008108524947124]",2.0
96,7121804,2,"[0.0870262983217115,0.2089102629947821,0.7040634386835065]",2.0
97,6840768,2,"[0.0737982357416885,0.18342706695725364,0.7427746973010579]",2.0
98,6840845,0,"[0.06302194478069763,0.17558807434446905,0.7613899808748333]",2.0
99,6844890,2,"[0.07572471553337173,0.24399615862903126,0.680279125837597]",2.0
100,6848234,2,"[0.06939492444762642,0.16299913418327258,0.767605941369101]",2.0
101,6850744,2,"[0.07867539004007092,0.1975836558258394,0.7237409541340897]",2.0
102,6852828,2,"[0.07244381770539877,0.2368521756014926,0.6907040066931086]",2.0
103,6853297,2,"[0.06972242903635621,0.15744171383569988,0.7728358571279438]",2.0
104,6853413,2,"[0.08040399825547259,0.24501539857467045,0.674580603169857]",2.0
105,6854260,2,"[0.07896590482988618,0.20237921333719605,0.7186548818329178]",2.0
106,6854881,1,"[0.059801930134572884,0.14675112006678565,0.7934469497986414]",2.0
107,6859651,2,"[0.0835119652448808,0.22229609021526078,0.6941919445398584]",2.0
108,6862351,2,"[0.06386318573105715,0.19300721310215863,0.7431296011667842]",2.0
109,6862619,2,"[0.07579195182642187,0.19058150013249742,0.7336265480410807]",2.0
110,6863171,2,"[0.08535492355799278,0.24685617341193916,0.667788903030068]",2.0
111,6863204,2,"[0.06972680903586816,0.15744757904525103,0.7728256119188808]",2.0
112,6868769,1,"[0.07498449756309121,0.20940350389909154,0.7156119985378172]",2.0
113,6869248,2,"[0.0744711479338038,0.18617531214974428,0.7393535399164519]",2.0
114,6869449,2,"[0.07927934373201138,0.21826124462374974,0.7024594116442389]",2.0
115,6872225,2,"[0.06969647626321446,0.16665854085677662,0.7636449828800088]",2.0
116,6874902,2,"[0.06578593065712472,0.1589456622434956,0.7752684070993797]",2.0
117,6877261,0,"[0.08900665948426768,0.25134202850763715,0.6596513120080952]",2.0
118,6880586,2,"[0.0721527591781676,0.16154624530434405,0.7663009955174882]",2.0
119,6880674,2,"[0.07028932325498377,0.18868650681818183,0.7410241699268344]",2.0
120,6883880,2,"[0.06575144809737943,0.19208261881395222,0.7421659330886684]",2.0
121,6884044,2,"[0.0704775678530597,0.1571333956192374,0.772389036527703]",2.0
122,6884136,2,"[0.07141232070591007,0.15997850627078164,0.7686091730233083]",2.0
123,6884730,2,"[0.06583739601780803,0.16441570842666023,0.7697468955555318]",2.0
124,6884742,2,"[0.08643644540203178,0.2524148963176733,0.6611486582802949]",2.0
125,6885379,2,"[0.07072516621695032,0.15724027329547824,0.7720345604875715]",2.0
126,6885434,2,"[0.06804986980147139,0.16705060407947026,0.7648995261190583]",2.0
127,6885465,2,"[0.06971903116323418,0.1574163977467431,0.7728645710900227]",2.0
128,6886998,2,"[0.08078608699823983,0.21439390891672336,0.7048200040850369]",2.0
129,6887008,2,"[0.08287868541811234,0.23874928077363447,0.6783720338082532]",2.0
130,6888346,2,"[0.07275158019240582,0.16744104349001077,0.7598073763175833]",2.0
131,6888368,2,"[0.07275085743549972,0.16743895026412867,0.7598101923003717]",2.0
132,6888407,2,"[0.07466664546535257,0.1567551396895698,0.7685782148450776]",2.0
133,6888445,2,"[0.07151960234659821,0.16303078914388544,0.7654496085095164]",2.0
134,6888461,2,"[0.08844544845251395,0.23516760080503937,0.6763869507424466]",2.0
135,6889315,1,"[0.0700621882987144,0.21897900103313722,0.7109588106681484]",2.0
136,6891138,1,"[0.0735268352610419,0.16289619023250818,0.76357697450645]",2.0
137,6891443,2,"[0.07654134212471518,0.21589722074575396,0.7075614371295309]",2.0
138,6892515,2,"[0.07763266272317283,0.21306931335913543,0.7092980239176918]",2.0
139,6892706,2,"[0.0607800965596054,0.16043122883365046,0.7787886746067441]",2.0
140,6893168,2,"[0.07396098877323631,0.24090327020203373,0.68513574102473]",2.0
141,6897459,2,"[0.07676766398951489,0.19436667785232292,0.7288656581581621]",2.0
142,6897501,2,"[0.07486316862674676,0.17628217584057837,0.7488546555326749]",2.0
143,6897672,2,"[0.08181869013205091,0.2148009649243909,0.7033803449435583]",2.0
144,6897848,2,"[0.06949188162863054,0.15815105736024768,0.7723570610111218]",2.0
145,6903553,2,"[0.06694791440950978,0.16469745127704175,0.7683546343134485]",2.0
146,6903808,2,"[0.082522457375464,0.22031440340633732,0.6971631392181986]",2.0
147,6905515,2,"[0.07167021431182947,0.21013399174127947,0.7181957939468909]",2.0
148,6906766,2,"[0.08151411010623216,0.21079884363387189,0.707687046259896]",2.0
149,6909227,2,"[0.08642042078052713,0.21321910525222781,0.7003604739672451]",2.0
150,6909445,2,"[0.10955634005312069,0.30719031585310613,0.5832533440937732]",2.0
151,6909513,2,"[0.08641872788040215,0.21321371886630278,0.7003675532532951]",2.0
152,6909583,2,"[0.08175606509137218,0.18048079170250136,0.7377631432061265]",2.0
153,6910658,2,"[0.07116165702598123,0.15929950125175632,0.7695388417222626]",2.0
154,6914126,2,"[0.06725654597671567,0.15343850758664795,0.7793049464366364]",2.0
155,6914475,2,"[0.0752535745997757,0.19937773259121688,0.7253686928090075]",2.0
156,6914535,2,"[0.09601732602112624,0.25725641386125603,0.6467262601176177]",2.0
157,6915605,0,"[0.06685292874828531,0.21228407366755642,0.7208629975841582]",2.0
158,6916788,2,"[0.07615602245517855,0.19757591812270153,0.7262680594221199]",2.0
159,6916966,2,"[0.08234310471519628,0.20572418006681858,0.7119327152179851]",2.0
160,6917173,2,"[0.06850323489368956,0.15496852368933786,0.7765282414169725]",2.0
161,6917371,1,"[0.07377646649715025,0.1697638326452596,0.7564597008575903]",2.0
162,6917443,2,"[0.08355821138835491,0.22964949064879253,0.6867922979628526]",2.0
163,6917665,2,"[0.06766802002531756,0.17345233323874623,0.7588796467359362]",2.0
164,6918716,2,"[0.0873945783033626,0.2748933968592183,0.6377120248374191]",2.0
165,6924995,2,"[0.07684287845724008,0.20201269414197032,0.7211444274007895]",2.0
166,6925358,2,"[0.09475196321647769,0.27095864359627075,0.6342893931872516]",2.0
167,6927683,2,"[0.08238379370004319,0.22064663510847965,0.6969695711914772]",2.0
168,6928367,2,"[0.070578704078348,0.15768902149839112,0.771732274423261]",2.0
169,6928413,2,"[0.06615223145287154,0.16167171459651064,0.7721760539506177]",2.0
170,6928808,0,"[0.066814241319501,0.16977394411338723,0.7634118145671118]",2.0
171,6928935,2,"[0.08502353786260418,0.22538700803231876,0.6895894541050771]",2.0
172,6929028,2,"[0.08883517120686273,0.2712588219883514,0.6399060068047859]",2.0
173,6933546,2,"[0.06765019460244648,0.22102342302870998,0.7113263823688436]",2.0
174,6933741,2,"[0.0710438914560856,0.1900918238313094,0.7388642847126049]",2.0
175,6934307,2,"[0.07905710356298964,0.22410016942029556,0.6968427270167148]",2.0
176,6934345,2,"[0.07558001311984805,0.18810457881110404,0.7363154080690478]",2.0
177,6934472,2,"[0.07049639358680058,0.17802863145251957,0.7514749749606798]",2.0
178,6938883,2,"[0.0714798578353419,0.1922641013252349,0.7362560408394232]",2.0
179,6939013,2,"[0.08702005690612878,0.20882579170523097,0.7041541513886403]",2.0
180,6939540,2,"[0.08206960763415339,0.22903925478885856,0.688891137576988]",2.0
181,6939587,2,"[0.0673478215740822,0.18066707608306465,0.7519851023428531]",2.0
182,6939827,2,"[0.07342760365702836,0.16822494545626285,0.7583474508867089]",2.0
183,6944037,1,"[0.07148561259169621,0.19228061865528437,0.7362337687530195]",2.0
184,6944370,2,"[0.056358770906927216,0.13294000143010679,0.8107012276629659]",2.0
185,6945927,2,"[0.08350772683133924,0.2415015748386104,0.6749906983300503]",2.0
186,6952206,2,"[0.08258148307164918,0.23970882157803625,0.6777096953503144]",2.0
187,6952266,2,"[0.08391086279961284,0.26202591455499924,0.654063222645388]",2.0
188,6952840,2,"[0.08781623849072487,0.25729514588459707,0.6548886156246781]",2.0
189,6952899,2,"[0.0695308216248391,0.17980040261515984,0.750668775760001]",2.0
190,6954751,2,"[0.07167711882968113,0.18090513239480605,0.7474177487755128]",2.0
191,6954985,2,"[0.0720263382352252,0.1736134391606115,0.7543602226041632]",2.0
192,6958178,2,"[0.07381336659215967,0.2152232536223193,0.710963379785521]",2.0
193,6961040,2,"[0.07197122987074606,0.18633925588655056,0.7416895142427035]",2.0
194,6961284,2,"[0.07048511394476577,0.16084466983264153,0.7686702162225927]",2.0
195,6961602,2,"[0.06048748177733579,0.1521764499120608,0.7873360683106033]",2.0
196,6963871,2,"[0.07141977019873708,0.15995745562843366,0.7686227741728293]",2.0
197,6964449,1,"[0.06980861848254512,0.18521917566490292,0.744972205852552]",2.0
198,6965518,1,"[0.06250224387206546,0.17948500084887503,0.7580127552790594]",2.0
199,6965633,2,"[0.06028546638060295,0.15382549843706625,0.7858890351823309]",2.0
200,6966044,1,"[0.07539656399651404,0.17242566384434704,0.752177772159139]",2.0
201,6969112,2,"[0.07145210810818774,0.16279692363165627,0.765750968260156]",2.0
202,6972075,2,"[0.06973490927347313,0.15741774881145254,0.7728473419150743]",2.0
203,6972268,2,"[0.07446740794349829,0.22466717903882366,0.700865413017678]",2.0
204,6977035,2,"[0.07026007915098267,0.15776137656480294,0.7719785442842144]",2.0
205,6977171,2,"[0.08440645973917112,0.19602372866693435,0.7195698115938945]",2.0
206,6981009,2,"[0.08313920946035805,0.262547355144228,0.6543134353954139]",2.0
207,6981530,2,"[0.07049274916822758,0.15712577855378898,0.7723814722779834]",2.0
208,6987393,2,"[0.0784708173028372,0.21039740258643566,0.7111317801107272]",2.0
209,6989070,2,"[0.09024728929927721,0.2653907075776738,0.644362003123049]",2.0
210,6992387,2,"[0.07735687654178355,0.17713364309137575,0.7455094803668407]",2.0
211,6992402,2,"[0.07426060843332631,0.17229131784273996,0.7534480737239337]",2.0
212,6992643,2,"[0.06972230387461537,0.1573706298968354,0.7729070662285492]",2.0
213,6992714,2,"[0.08586261699628144,0.24091120791706275,0.6732261750866558]",2.0
214,6994506,2,"[0.07961319481489142,0.19385483393732225,0.7265319712477865]",2.0
215,6998183,2,"[0.08111027860180638,0.2139286601363366,0.7049610612618571]",2.0
216,7003893,2,"[0.07379193915000759,0.19886778980878694,0.7273402710412055]",2.0
217,7003897,2,"[0.08827537993419213,0.2435611107667073,0.6681635092991006]",2.0
218,7004113,2,"[0.08063505669106816,0.23825690445641157,0.6811080388525202]",2.0
219,7004282,2,"[0.07494964882196108,0.21107753067620422,0.7139728205018347]",2.0
220,7006932,2,"[0.07131496749950177,0.16299773380763746,0.7656872986928608]",2.0
221,7007132,2,"[0.07776297194613614,0.2002205033673917,0.7220165246864721]",2.0
222,7008916,2,"[0.07611606713445103,0.1767582708509998,0.7471256620145491]",2.0
223,7009020,2,"[0.08207127826461601,0.2356295707451967,0.6822991509901873]",2.0
224,7009259,2,"[0.054613978345304084,0.14415937027762624,0.8012266513770696]",2.0
225,7010004,2,"[0.08242150013193539,0.28483446655044165,0.632744033317623]",2.0
226,7012954,2,"[0.08252397068545772,0.2323090397141825,0.6851669896003599]",2.0
227,7014219,1,"[0.09637705944321194,0.2568106076987859,0.6468123328580021]",2.0
228,7014409,2,"[0.07298206650495888,0.18907381004465937,0.7379441234503819]",2.0
229,7014554,2,"[0.07631427467613294,0.18607683284452087,0.7376088924793461]",2.0
230,7014782,2,"[0.07047414463262455,0.1570578201599902,0.7724680352073853]",2.0
231,7015008,2,"[0.08209028944176194,0.19527604077910413,0.7226336697791339]",2.0
232,7016892,2,"[0.07047100723668323,0.15704871891936656,0.7724802738439501]",2.0
233,7017459,2,"[0.07921470003780309,0.2511164402149717,0.6696688597472252]",2.0
234,7018108,2,"[0.06252623339382857,0.16132803009412855,0.7761457365120429]",2.0
235,7018147,2,"[0.06972775617836782,0.15737458836049958,0.7728976554611326]",2.0
236,7019197,2,"[0.06741224874710783,0.1516866874255453,0.7809010638273468]",2.0
237,7020615,2,"[0.06992600221645762,0.15675012303344302,0.7733238747500993]",2.0
238,7020676,2,"[0.06812913250643085,0.15744265337064442,0.7744282141229246]",2.0
239,7020817,2,"[0.07107670641020145,0.1697411283609995,0.7591821652287991]",2.0
240,7026224,2,"[0.0753222593933762,0.2010855431291786,0.7235921974774452]",2.0
241,7026963,2,"[0.0704781476435835,0.1570621378384785,0.772459714517938]",2.0
242,7027235,2,"[0.10711485351551153,0.2955520012632531,0.5973331452212353]",2.0
243,7028408,2,"[0.07746328562742771,0.2000581577550956,0.7224785566174766]",2.0
244,7033373,2,"[0.07636382429744591,0.22739320051765552,0.6962429751848986]",2.0
245,7033797,2,"[0.07046420220997834,0.15702185177096326,0.7725139460190584]",2.0
246,7034376,2,"[0.07730564177965947,0.20025429835135514,0.7224400598689854]",2.0
247,7034405,2,"[0.07586100007490484,0.18541847135660794,0.7387205285684872]",2.0
248,7037557,2,"[0.07320408389718513,0.23357129516657046,0.6932246209362444]",2.0
249,7040440,2,"[0.07384946133762706,0.19875565025173236,0.7273948884106405]",2.0
250,7045427,2,"[0.07910494360029445,0.20053010258755316,0.7203649538121524]",2.0
251,7045481,2,"[0.06987746953055064,0.2392392596652792,0.6908832708041702]",2.0
252,7045562,2,"[0.08441753485686707,0.21258348000082478,0.7029989851423082]",2.0
253,7045665,2,"[0.07373196333746895,0.18862820122721705,0.7376398354353141]",2.0
254,7045762,2,"[0.07338198624505754,0.20392725463233893,0.7226907591226035]",2.0
255,7046043,2,"[0.08651286123375115,0.25205070850013156,0.6614364302661173]",2.0
256,7048430,2,"[0.09808478612136541,0.25773581923748135,0.6441793946411533]",2.0
257,7558662,2,"[0.07095872647260525,0.1858551825960849,0.7431860909313098]",2.0
258,7050967,2,"[0.07582954685705769,0.18737003314925635,0.7368004199936858]",2.0
259,7051224,2,"[0.08337849375986416,0.2514112667969613,0.6652102394431746]",2.0
260,7052784,2,"[0.07734527534685684,0.2353511558154562,0.687303568837687]",2.0
261,7054020,2,"[0.06353169808620737,0.15031915684227823,0.7861491450715145]",2.0
262,7054032,2,"[0.08963315294613766,0.27108476981117285,0.6392820772426896]",2.0
263,7055797,1,"[0.06870332328632926,0.23122835772854608,0.7000683189851246]",2.0
264,7056433,2,"[0.05350975662236088,0.12684628634017958,0.8196439570374595]",2.0
265,7056456,2,"[0.06961093555580058,0.17067799495588898,0.7597110694883105]",2.0
266,7059201,2,"[0.09863159551913202,0.35504648906951647,0.5463219154113516]",2.0
267,7059277,2,"[0.06506677685561664,0.1726011740244551,0.7623320491199282]",2.0
268,7064315,2,"[0.06799928317841672,0.21152569411146807,0.7204750227101152]",2.0
269,7067677,2,"[0.08136443763583351,0.2519812666405648,0.6666542957236018]",2.0
270,7067729,2,"[0.07630563333604985,0.1863246214267032,0.7373697452372469]",2.0
271,7067775,2,"[0.07862968957618939,0.19974324130649873,0.7216270691173118]",2.0
272,7068522,2,"[0.09204762790501202,0.2525809026161781,0.6553714694788099]",2.0
273,7068729,2,"[0.07165555040640162,0.16797746519126497,0.7603669844023335]",2.0
274,7069183,2,"[0.07650158951401491,0.21661169472034245,0.7068867157656427]",2.0
275,7072713,2,"[0.06972278248437692,0.1573362686138416,0.7729409489017814]",2.0
276,7072735,1,"[0.06531416105269386,0.17987081478106529,0.7548150241662409]",2.0
277,7073015,2,"[0.07701195355547397,0.19531248425157716,0.7276755621929488]",2.0
278,7073318,2,"[0.06990103385360566,0.16984050327579076,0.7602584628706035]",2.0
279,7077029,2,"[0.059944055562500397,0.16225234378204922,0.7778036006554504]",2.0
280,7077145,2,"[0.06359134655164003,0.18125823866203544,0.7551504147863245]",2.0
281,7077293,2,"[0.07623550054920616,0.17762212339913083,0.7461423760516631]",2.0
282,7078933,2,"[0.07410011439553914,0.21733881650114778,0.7085610691033131]",2.0
283,7081008,1,"[0.07818157170586626,0.19440445648804605,0.7274139718060876]",2.0
284,7081145,2,"[0.07300875236656008,0.1685983631043731,0.7583928845290668]",2.0
285,7081330,2,"[0.08200293045416378,0.1788891036270709,0.7391079659187653]",2.0
286,7082964,2,"[0.07288189097363389,0.16171517343765793,0.7654029355887082]",2.0
287,7090743,2,"[0.06991885588271785,0.15669550332614715,0.773385640791135]",2.0
288,7091003,2,"[0.0759226840947325,0.1869948808845485,0.737082435020719]",2.0
289,7094993,2,"[0.068809551038906,0.18298583480090663,0.7482046141601874]",2.0
290,7097486,2,"[0.07047019150590912,0.15700536391584258,0.7725244445782483]",2.0
291,7100588,2,"[0.07100063168206172,0.18981951199570868,0.7391798563222296]",2.0
292,7100661,2,"[0.06604194928013578,0.18064157986881713,0.7533164708510471]",2.0
293,7100699,2,"[0.06971349924840624,0.15729304886480688,0.7729934518867868]",2.0
294,7104292,2,"[0.06556779623492481,0.1541090796528287,0.7803231241122466]",2.0
295,7106290,1,"[0.0724787980653801,0.185534862150741,0.741986339783879]",2.0
296,7106487,2,"[0.08592311142204687,0.24429884480854835,0.6697780437694048]",2.0
297,7106508,2,"[0.08011575686237479,0.1936616173515126,0.7262226257861126]",2.0
298,7111721,2,"[0.08560675293921359,0.19912366001225834,0.715269587048528]",2.0
299,7111905,2,"[0.07069451772417376,0.15547608740159236,0.7738293948742339]",2.0
300,7111988,2,"[0.07701512263400374,0.19305932188598848,0.7299255554800077]",2.0
301,7112151,2,"[0.06582651725569946,0.20460290724109606,0.7295705755032044]",2.0
302,7113447,2,"[0.08511261759047793,0.23326430946780863,0.6816230729417134]",2.0
303,7114428,2,"[0.06822298579784097,0.1826816991267447,0.7490953150754145]",2.0
304,7114742,2,"[0.09362511296600222,0.2757573800793339,0.6306175069546638]",2.0
305,7117090,2,"[0.07179683276835794,0.2009442636539154,0.7272589035777266]",2.0
306,7117156,2,"[0.06300522785276276,0.17796668822855852,0.7590280839186787]",2.0
307,7121977,2,"[0.07208648017274885,0.1998674381590317,0.7280460816682194]",2.0
308,7122368,2,"[0.0741721809662936,0.18712429506573053,0.7387035239679759]",2.0
309,7122713,2,"[0.04767936318595823,0.13235487186109135,0.8199657649529504]",2.0
310,7127098,2,"[0.06399702533723162,0.17363682831547836,0.7623661463472899]",2.0
311,7127257,0,"[0.07106119482671554,0.20733398389138233,0.7216048212819021]",2.0
312,7127797,2,"[0.07576295669826072,0.18500694980724094,0.7392300934944983]",2.0
313,7127812,2,"[0.06911209459182846,0.1588208094456654,0.772067095962506]",2.0
314,7127893,2,"[0.0616425884433587,0.16061489875756285,0.7777425127990785]",2.0
315,7128740,2,"[0.08815090856455808,0.1970098659518126,0.7148392254836293]",2.0
316,7129597,2,"[0.08160529993850801,0.23103322995750486,0.6873614701039871]",2.0
317,7133040,2,"[0.06394630376947767,0.15910324950120538,0.776950446729317]",2.0
318,7133145,1,"[0.06818607622143541,0.168581549893734,0.7632323738848306]",2.0
319,7133544,2,"[0.07631867341960073,0.24964164694645827,0.6740396796339411]",2.0
320,7133674,2,"[0.06129597506256852,0.1406282659275016,0.7980757590099298]",2.0
321,7133756,2,"[0.07607243144933272,0.17782473754589806,0.7461028310047692]",2.0
322,7136899,2,"[0.073583109423247,0.2091991604271864,0.7172177301495665]",2.0
323,7138020,0,"[0.0751844185948396,0.1733928567411512,0.7514227246640092]",2.0
324,7141476,2,"[0.0691355448847726,0.1879637601784074,0.74290069493682]",2.0
325,7144247,2,"[0.07297959675583994,0.22255107220929793,0.7044693310348621]",2.0
326,7144351,2,"[0.03525549206983848,0.09814570706289617,0.8665988008672654]",2.0
327,7144387,2,"[0.07677561936543552,0.1831005728457286,0.7401238077888359]",2.0
328,7144697,2,"[0.060004997920061504,0.1945659666214721,0.7454290354584663]",2.0
329,7151819,2,"[0.07047141838580258,0.15698505395252377,0.7725435276616738]",2.0
330,7153408,2,"[0.06764711307687628,0.21675140402876306,0.7156014828943607]",2.0
331,7153409,2,"[0.06764711258902521,0.21675138895111645,0.7156014984598583]",2.0
332,7153424,2,"[0.06301018875297658,0.1753767547773972,0.7616130564696262]",2.0
