,listing_id,label,probability,prediction
90,6850789,2,"[0.18606579949080837,0.23999625288406354,0.5739379476251281]",2.0
91,6850868,2,"[0.08406141883870871,0.21378495475995923,0.702153626401332]",2.0
92,6850966,2,"[0.07377704791511612,0.18954229865539818,0.7366806534294857]",2.0
93,6851149,2,"[0.08406142825195866,0.21378497009428005,0.7021536016537613]",2.0
94,6852039,2,"[0.06183414183037159,0.18718416903406648,0.750981689135562]",2.0
95,6854260,2,"[0.07393798021914527,0.19015575610989835,0.7359062636709564]",2.0
96,6854394,2,"[0.061958556345739,0.1877388814580696,0.7503025621961915]",2.0
97,6855245,1,"[0.10901983192386643,0.2237277235131691,0.6672524445629644]",2.0
98,6856732,2,"[0.07309158732065092,0.18686694561198536,0.7400414670673637]",2.0
99,6858517,2,"[0.07299481199241349,0.18649802537539995,0.7405071626321865]",2.0
100,6860339,2,"[0.07369971872578937,0.18924013419523888,0.7370601470789717]",2.0
101,6860370,2,"[0.08492698199892328,0.19070586114076687,0.7243671568603098]",2.0
102,6862619,2,"[0.07317251598879589,0.18717204400507909,0.739655440006125]",2.0
103,6862696,2,"[0.0838548994255507,0.21297725920372482,0.7031678413707245]",2.0
104,6863171,2,"[0.08382707622094589,0.21286839067097327,0.7033045331080808]",2.0
105,6863204,2,"[0.06186800469038026,0.18732731664476726,0.7508046786648526]",2.0
106,6863561,2,"[0.07388741773990334,0.18995605753873693,0.7361565247213598]",2.0
107,6863567,2,"[0.07300494642602448,0.18653378089644965,0.7404612726775258]",2.0
108,6864780,2,"[0.07369210370231845,0.18920830257517773,0.7370995937225038]",2.0
109,6864905,2,"[0.07386085445608204,0.18985410472170058,0.7362850408222172]",2.0
110,6865263,2,"[0.08498863395817438,0.19091066150653366,0.724100704535292]",2.0
111,6865741,2,"[0.07308193679901931,0.18682593517704668,0.7400921280239339]",2.0
112,6866516,2,"[0.1091161652944138,0.22402802932271024,0.666855805382876]",2.0
113,6868769,1,"[0.07310296749476303,0.18690482634396252,0.7399922061612745]",2.0
114,6869347,2,"[0.07376440782906434,0.18948215758029877,0.7367534345906368]",2.0
115,6869480,2,"[0.08408451410168877,0.2138608698369956,0.7020546160613157]",2.0
116,6869951,0,"[0.10934656989914644,0.22476199908501016,0.6658914310158435]",2.0
117,6871629,2,"[0.0851106175910793,0.19131873138910407,0.7235706510198167]",2.0
118,6872225,2,"[0.07300646182971579,0.18653631529916884,0.7404572228711154]",2.0
119,6874729,2,"[0.08381112772153167,0.212800062390975,0.7033888098874933]",2.0
120,6874902,2,"[0.07319537737716643,0.18725182188104011,0.7395528007417935]",2.0
121,6879508,2,"[0.07298141110268926,0.18643801070150892,0.7405805781958019]",2.0
122,6880576,2,"[0.10888811193549383,0.22328966896291702,0.667822219101589]",2.0
123,6880586,2,"[0.08392635204269204,0.2132420514472161,0.7028315965100919]",2.0
124,6880633,2,"[0.0738915133465468,0.1899629338980891,0.7361455527553641]",2.0
125,6880674,2,"[0.07367835138667939,0.18914712868306255,0.7371745199302581]",2.0
126,6881015,2,"[0.08399272305987875,0.213498756247881,0.7025085206922403]",2.0
127,6882935,2,"[0.07315967415159759,0.1871128241704512,0.7397275016779512]",2.0
128,6883624,2,"[0.07323413656097191,0.187395998758237,0.7393698646807909]",2.0
129,6884044,2,"[0.07316505728077186,0.18713315013136325,0.7397017925878648]",2.0
130,6884684,2,"[0.08507623883656368,0.19119563821947427,0.7237281229439622]",2.0
131,6884730,2,"[0.07318687025128992,0.18721493653548055,0.7395981932132294]",2.0
132,6885137,2,"[0.1087513682300152,0.22285010975947586,0.668398522010509]",2.0
133,6885583,2,"[0.08410800942137592,0.2139417063794609,0.7019502841991632]",2.0
134,6888049,1,"[0.0730686951730128,0.1867638591062746,0.7401674457207125]",2.0
135,6888299,2,"[0.08407156179304365,0.21379722302677975,0.7021312151801765]",2.0
136,6888428,2,"[0.08327771605600896,0.21073481584475492,0.7059874680992361]",2.0
137,6891079,1,"[0.08393014528891068,0.21324822726911405,0.7028216274419753]",2.0
138,6891147,1,"[0.0731807905821532,0.18718589208664024,0.7396333173312066]",2.0
139,6892706,2,"[0.08412436916213216,0.21399815965678526,0.7018774711810827]",2.0
140,6893168,2,"[0.07362929302551549,0.18895060490350818,0.7374201020709763]",2.0
141,6893720,2,"[0.08397839079881236,0.2134329340031626,0.7025886751980251]",2.0
142,6897579,2,"[0.07366607605413993,0.1890884456500828,0.7372454782957772]",2.0
143,6897630,2,"[0.08396081807769444,0.21336184946702005,0.7026773324552855]",2.0
144,6897647,1,"[0.06205136507208185,0.18812894093640917,0.7498196939915089]",2.0
145,6897682,2,"[0.07334398895936822,0.1878030195260485,0.7388529915145833]",2.0
146,6897736,2,"[0.07288350660973872,0.18605270882141306,0.7410637845688482]",2.0
147,6897848,2,"[0.07388812697909068,0.1899381257573376,0.7361737472635717]",2.0
148,6897930,2,"[0.07400367976077772,0.1903810103050999,0.7356153099341224]",2.0
149,6903302,2,"[0.07350770203206719,0.18848061275727251,0.7380116852106603]",2.0
150,6903330,2,"[0.07386282761270706,0.18983830382763336,0.7362988685596595]",2.0
151,6903389,2,"[0.1858960428061368,0.2395879307668534,0.5745160264270098]",2.0
152,6903687,2,"[0.07242364048867272,0.18430955597138796,0.7432668035399393]",2.0
153,6903768,2,"[0.07377401347416168,0.18949827646385264,0.7367277100619858]",2.0
154,6906766,2,"[0.07368542033716269,0.18915898640931253,0.7371555932535248]",2.0
155,6907321,2,"[0.08388676319803431,0.21307153173872656,0.7030417050632392]",2.0
156,6909275,2,"[0.1087607107034243,0.22286207701929214,0.6683772122772835]",2.0
157,6909582,2,"[0.08392591984693856,0.21322012705705354,0.7028539530960078]",2.0
158,6911782,2,"[0.08358496521052315,0.21190358065320425,0.7045114541362726]",2.0
159,6912583,2,"[0.10889962537994602,0.22330442204542536,0.6677959525746286]",2.0
160,6914126,2,"[0.0735459293428538,0.18862066919222492,0.7378334014649214]",2.0
161,6914475,2,"[0.0730628191045473,0.18672465914786882,0.7402125217475839]",2.0
162,6914535,2,"[0.10876259655897155,0.22286449264141212,0.6683729107996164]",2.0
163,6915605,0,"[0.10904920564390043,0.2237786297148361,0.6671721646412635]",2.0
164,6916413,2,"[0.08500427219898266,0.19093341677481454,0.7240623110262029]",2.0
165,6916971,2,"[0.07298749529475608,0.18643690473392796,0.7405755999713158]",2.0
166,6917293,2,"[0.061896086263950774,0.18742116599856168,0.7506827477374876]",2.0
167,6917563,2,"[0.062004242571750766,0.18790588421124454,0.7500898732170047]",2.0
168,6917633,2,"[0.08404269736401063,0.21366514944823178,0.7022921531877576]",2.0
169,6917638,2,"[0.0617591126687145,0.18680806715427303,0.7514328201770126]",2.0
170,6920278,2,"[0.07370724448931168,0.1892337021506382,0.7370590533600502]",2.0
171,6920936,2,"[0.06190790802232928,0.18747123364030593,0.7506208583373648]",2.0
172,6924444,2,"[0.08402338719231588,0.2135835390451831,0.702393073762501]",2.0
173,6926204,2,"[0.061913830658735396,0.1874944022108654,0.7505917671303992]",2.0
174,6926525,2,"[0.08390185095899656,0.2131130579297247,0.7029850911112787]",2.0
175,6928363,2,"[0.0838575959532099,0.21293925528038501,0.703203148766405]",2.0
176,6928367,2,"[0.06199859686417316,0.18787186959986013,0.7501295335359667]",2.0
177,6928514,2,"[0.06149047995595371,0.18559982285938595,0.7529096971846604]",2.0
178,6928733,2,"[0.07342306610884484,0.18808393396736886,0.7384929999237863]",2.0
179,6933899,2,"[0.07318407240889278,0.1871725162496801,0.7396434113414272]",2.0
180,6933961,2,"[0.0731837917926092,0.18717129200220542,0.7396449162051854]",2.0
181,6934293,2,"[0.10909772080872526,0.22391594921097777,0.6669863299802969]",2.0
182,6934366,2,"[0.08501180043833644,0.1909443704381723,0.7240438291234913]",2.0
183,6934760,2,"[0.07313019762456581,0.18696621313793851,0.7399035892374957]",2.0
184,6938800,0,"[0.07396195654074693,0.19019601836512195,0.7358420250941311]",2.0
185,6938885,0,"[0.062053740024152815,0.1881147108047874,0.7498315491710598]",2.0
186,6939441,2,"[0.07384715035225077,0.18975466391625273,0.7363981857314964]",2.0
187,6939461,2,"[0.07389691273413358,0.18994522598653693,0.7361578612793295]",2.0
188,6939587,2,"[0.10912040804677202,0.22398482318464447,0.6668947687685836]",2.0
189,6939737,2,"[0.0732835935026654,0.18754680904302884,0.7391695974543058]",2.0
190,6939801,2,"[0.07390047762202213,0.18995885947749033,0.7361406629004875]",2.0
191,6942895,0,"[0.0733405657177396,0.1877632251944377,0.7388962090878227]",2.0
192,6944284,2,"[0.07389295036432103,0.1899271016826478,0.7361799479530312]",2.0
193,6944605,2,"[0.07293249879499775,0.1862096824453692,0.7408578187596331]",2.0
194,6947280,2,"[0.08408036486347531,0.21379029045466216,0.7021293446818625]",2.0
195,6952115,2,"[0.18592687618527715,0.23961069230124057,0.5744624315134823]",2.0
196,6952266,2,"[0.07358131685051923,0.18872940767721655,0.7376892754722643]",2.0
197,6961433,2,"[0.07368524770416747,0.18912060026592997,0.7371941520299026]",2.0
198,6961567,1,"[0.07339680353330331,0.18796340868433498,0.7386397877823617]",2.0
199,6961638,2,"[0.062031187864459346,0.18799760115202765,0.7499712109835129]",2.0
200,6963745,2,"[0.10917626372448508,0.22414489253586029,0.6666788437396546]",2.0
201,6963869,2,"[0.10915315726109134,0.22407103096572986,0.6667758117731787]",2.0
202,6964332,2,"[0.07379383779831805,0.18953535680616562,0.7366708053955163]",2.0
203,6965347,2,"[0.07306812337346694,0.1867109402173924,0.7402209364091407]",2.0
204,6966270,2,"[0.06206284827137764,0.18813669495887722,0.7498004567697452]",2.0
205,6968579,2,"[0.07377026921600906,0.18944238962461168,0.7367873411593793]",2.0
206,6968663,2,"[0.06181014593060467,0.18700415051934233,0.7511857035500529]",2.0
207,6970536,1,"[0.10920135234173078,0.22422130971284784,0.6665773379454213]",2.0
208,6972075,2,"[0.08502423751065086,0.1909624654937427,0.7240132969956065]",2.0
209,6976892,2,"[0.10911225516794934,0.22393015820954293,0.6669575866225076]",2.0
210,6977035,2,"[0.07317930183718994,0.1871268040776574,0.7396938940851526]",2.0
211,6977187,2,"[0.07340799574800361,0.18799730504646975,0.7385946992055266]",2.0
212,6977296,2,"[0.0729579536232117,0.1862860384029704,0.740756007973818]",2.0
213,6978826,2,"[0.06179110852083967,0.18691335930172748,0.751295532177433]",2.0
214,6979376,2,"[0.10880046464515836,0.22293501114815764,0.668264524206684]",2.0
215,6981312,2,"[0.07318065767843332,0.1871290724974551,0.7396902698241116]",2.0
216,6981371,2,"[0.0620663454074649,0.18814367858648964,0.7497899760060456]",2.0
217,6981720,2,"[0.08395189430948302,0.21326665469370604,0.702781450996811]",2.0
218,6982921,2,"[0.07225266012444113,0.183615911630735,0.7441314282448239]",2.0
219,6984364,2,"[0.06206751453102646,0.1881460132364623,0.7497864722325112]",2.0
220,6984389,2,"[0.07336814839448322,0.18783968860622638,0.7387921629992904]",2.0
221,6984390,2,"[0.07327949627248868,0.1875021517548541,0.7392183519726572]",2.0
222,6984504,2,"[0.07387330354294021,0.18982530805628178,0.7363013884007781]",2.0
223,7414279,2,"[0.07304924737338613,0.18662667707283276,0.7403240755537811]",2.0
224,6986027,2,"[0.08504911722028362,0.19103706330608008,0.7239138194736363]",2.0
225,6987071,1,"[0.07343992500653865,0.18811141300719691,0.7384486619862645]",2.0
226,6987193,2,"[0.07326270415431875,0.18743625856465138,0.7393010372810299]",2.0
227,6989070,2,"[0.1086789485921453,0.22253738877745893,0.6687836626303958]",2.0
228,6989164,2,"[0.06179309374276293,0.18691354587471098,0.751293360382526]",2.0
229,6989511,2,"[0.08351913282026414,0.2115898898178543,0.7048909773618817]",2.0
230,6992324,2,"[0.185886295722425,0.23948803726859696,0.5746256670089781]",2.0
231,6992523,2,"[0.084058808780097,0.21367012640404717,0.7022710648158558]",2.0
232,6994167,2,"[0.10911990304696499,0.2239399604804217,0.6669401364726133]",2.0
233,6998126,2,"[0.07368731355743148,0.18910501891844922,0.7372076675241193]",2.0
234,6998307,2,"[0.08383278284824258,0.21279293687270856,0.7033742802790488]",2.0
235,6998376,2,"[0.08403376777824684,0.2135698394845966,0.7023963927371566]",2.0
236,7003941,2,"[0.08350455153830652,0.2115240486964179,0.7049713997652756]",2.0
237,7004183,2,"[0.07391079367431934,0.1899570521139416,0.736132154211739]",2.0
238,7004308,2,"[0.07328497449920812,0.1875113206458861,0.7392037048549057]",2.0
239,7004348,2,"[0.08390064751053022,0.21305171828127734,0.7030476342081925]",2.0
240,7007011,2,"[0.10926476536952087,0.22439558665211828,0.6663396479783608]",2.0
241,7007417,2,"[0.07301059539650073,0.18646800583166254,0.7405213987718368]",2.0
242,7009248,2,"[0.07399217482848212,0.1902659048266769,0.7357419203448409]",2.0
243,7014592,2,"[0.06158741828156118,0.1859804727562424,0.7524321089621965]",2.0
244,7014735,2,"[0.08394156713956429,0.21320315927307457,0.7028552735873612]",2.0
245,7014939,2,"[0.08494793077988252,0.19067881726745128,0.7243732519526661]",2.0
246,7016804,2,"[0.07267009900837983,0.18517198845129448,0.7421579125403256]",2.0
247,7016827,2,"[0.07394040660418269,0.19006414261089444,0.7359954507849229]",2.0
248,7016892,2,"[0.08392283392531463,0.21313024106922415,0.7029469250054612]",2.0
249,7017538,2,"[0.08387549364375382,0.2129471857723766,0.7031773205838695]",2.0
250,7019197,2,"[0.08403799174681705,0.21357246632532131,0.7023895419278616]",2.0
251,7448970,2,"[0.07391583660537192,0.18996551619718818,0.7361186471974399]",2.0
252,7020817,2,"[0.07338537346981658,0.18793812180011665,0.7386765047300667]",2.0
253,7023298,2,"[0.0736233772780737,0.18884555561928745,0.7375310671026388]",2.0
254,7026224,2,"[0.0731671229899961,0.18704985191561188,0.7397830250943921]",2.0
255,7026673,0,"[0.06198476271308144,0.1877495308979616,0.750265706388957]",2.0
256,7026930,2,"[0.07315000180008699,0.18698350817480644,0.7398664900251065]",2.0
257,7026963,2,"[0.08411676926621799,0.21387085116725746,0.7020123795665245]",2.0
258,7027071,2,"[0.07288898088330616,0.18604826452340978,0.7410627545932841]",2.0
259,7027305,2,"[0.061878473612199135,0.1872726149894457,0.7508489113983551]",2.0
260,7027314,2,"[0.07324747812736772,0.18735411581186723,0.739398406060765]",2.0
261,7028408,2,"[0.0730278725482448,0.18651945457086322,0.740452672880892]",2.0
262,7029203,2,"[0.07305908240314118,0.18663785295822147,0.7403030646386373]",2.0
263,7033646,2,"[0.07315071779262998,0.18698470575299425,0.7398645764543756]",2.0
264,7033674,2,"[0.07314365798413631,0.18695781879789508,0.7398985232179686]",2.0
265,7033683,2,"[0.07314366688086861,0.18695783367820926,0.7398984994409221]",2.0
266,7033806,2,"[0.0732305607265545,0.18728804760296802,0.7394813916704774]",2.0
267,7034140,2,"[0.10913702944280047,0.22396633153917528,0.6668966390180243]",2.0
268,7034174,2,"[0.08406136564913254,0.21365303052880028,0.7022856038220673]",2.0
269,7034266,2,"[0.06170461026773709,0.18649219958490154,0.7518031901473614]",2.0
270,7034376,2,"[0.073794614507071,0.18949467774549758,0.7367107077474314]",2.0
271,7034447,2,"[0.07379461691848296,0.18949468179062445,0.7367107012908926]",2.0
272,7034507,2,"[0.07386961302582977,0.18978166064600555,0.7363487263281647]",2.0
273,7040175,2,"[0.07387096705908723,0.1897839327143984,0.7363451002265143]",2.0
274,7040497,2,"[0.07351188009143605,0.18841167671482692,0.7380764431937371]",2.0
275,7045427,2,"[0.07320901714366007,0.18719915774561588,0.7395918251107242]",2.0
276,7045444,2,"[0.07239363248083752,0.18411076255617032,0.7434956049629922]",2.0
277,7045762,2,"[0.06208158984463327,0.18817411903963932,0.7497442911157275]",2.0
278,7049912,1,"[0.1090408099847158,0.22365125526783605,0.6673079347474482]",2.0
279,7054020,2,"[0.07321174434418211,0.18720372018921777,0.7395845354666002]",2.0
280,7054032,2,"[0.10876132000399588,0.22275370037355743,0.6684849796224467]",2.0
281,7056421,2,"[0.08497393829582653,0.1907396477111719,0.7242864139930015]",2.0
282,7056433,2,"[0.10843226762318736,0.22170370947379295,0.6698640229030197]",2.0
283,7056464,2,"[0.1090054004560257,0.2235281843367725,0.6674664152072017]",2.0
284,7059277,2,"[0.10881374705582562,0.22291679290872285,0.6682694600354514]",2.0
285,7070849,2,"[0.07330285545839724,0.1875412457839925,0.7391558987576103]",2.0
286,7071381,2,"[0.06199615237447265,0.18777605021875454,0.7502277974067729]",2.0
287,7072713,2,"[0.062025623935897556,0.18790687148863022,0.7500675045754722]",2.0
288,7072929,2,"[0.08421949362407938,0.21423831466683363,0.7015421917090869]",2.0
289,7073218,2,"[0.1087822160391459,0.22280598078678945,0.6684118031740646]",2.0
290,7073316,2,"[0.07382335593457338,0.18958106113939163,0.7365955829260351]",2.0
291,7073318,2,"[0.06182200206618523,0.18699382903050144,0.7511841689033134]",2.0
292,7077029,2,"[0.07346486537196097,0.18815318038350562,0.7383819542445333]",2.0
293,7077178,2,"[0.0841318378519176,0.21389538859603713,0.7019727735520453]",2.0
294,7077464,2,"[0.0616223452797815,0.18609887519946203,0.7522787795207565]",2.0
295,7079248,2,"[0.08511883301557147,0.19121534064963439,0.7236658263347941]",2.0
296,7080923,1,"[0.07400920551213408,0.19028683563538806,0.7357039588524779]",2.0
297,7081129,2,"[0.07328907281823331,0.1874803853678508,0.7392305418139158]",2.0
298,7081334,1,"[0.08407645009299394,0.2136775888068992,0.7022459611001068]",2.0
299,7082021,2,"[0.08495973876020595,0.1906768178077678,0.7243634434320263]",2.0
300,7082352,2,"[0.08512037300622277,0.19121758117563006,0.7236620458181472]",2.0
301,7088333,2,"[0.07331192844383279,0.18761457220185146,0.7390734993543158]",2.0
302,7088357,2,"[0.07395505650715106,0.19007036333419242,0.7359745801586565]",2.0
303,7090772,2,"[0.07389261052073666,0.18983095019402949,0.736276439285234]",2.0
304,7092073,1,"[0.10911317039941658,0.22384292677309783,0.6670439028274855]",2.0
305,7094895,2,"[0.07394712816645725,0.19003716007459556,0.7360157117589472]",2.0
306,7095132,2,"[0.061851853448374225,0.18710997659059547,0.7510381699610303]",2.0
307,7095161,2,"[0.061973709316143134,0.18765552169845692,0.7503707689854]",2.0
308,7095462,2,"[0.08408248463039647,0.21368741274468023,0.7022301026249234]",2.0
309,7100661,2,"[0.07334908623964326,0.1876942477485621,0.7389566660117945]",2.0
310,7100666,2,"[0.10907034082394697,0.22369968947404456,0.6672299697020084]",2.0
311,7100799,2,"[0.10881471428726833,0.2228845678997767,0.668300717812955]",2.0
312,7101018,1,"[0.08510795954514734,0.19116108729141776,0.7237309531634348]",2.0
313,7106233,2,"[0.08408546584734952,0.21369226589429852,0.702222268258352]",2.0
314,7106648,2,"[0.061806990415763506,0.186903531735671,0.7512894778485655]",2.0
315,7106658,2,"[0.073297265259899,0.18749409359067357,0.7392086411494274]",2.0
316,7109086,2,"[0.07305109948851682,0.186558281825371,0.7403906186861122]",2.0
317,7111501,2,"[0.07338728981196045,0.18783387636403054,0.738778833824009]",2.0
318,7111593,2,"[0.07385346074273576,0.1896697476974686,0.7364767915597956]",2.0
319,7111721,2,"[0.10868116198263165,0.22245230144418301,0.6688665365731854]",2.0
320,7111840,2,"[0.074102450154004,0.19062357975521077,0.7352739700907852]",2.0
321,7111848,2,"[0.07368361216309748,0.18902036344167492,0.7372960243952276]",2.0
322,7111979,2,"[0.07399571592638156,0.1902144011455579,0.7357898829280606]",2.0
323,7111988,2,"[0.07329863733276765,0.18749638938032978,0.7392049732869026]",2.0
324,7111998,2,"[0.07393347554994985,0.1899759934240822,0.7360905310259679]",2.0
325,7112108,2,"[0.08408700356893437,0.21369476913167015,0.7022182272993955]",2.0
326,7112132,2,"[0.07333056017639472,0.1876178559217572,0.7390515839018481]",2.0
327,7112833,2,"[0.07380199928122591,0.18947272056528,0.7367252801534941]",2.0
328,7114737,2,"[0.07401486428168641,0.19028484259104372,0.7357002931272698]",2.0
329,7114742,2,"[0.0840884932864927,0.2136971942022958,0.7022143125112116]",2.0
330,7115735,2,"[0.07333555276713204,0.1876337742900801,0.7390306729427878]",2.0
331,7116095,2,"[0.08507258009899127,0.19103278858818118,0.7238946313128275]",2.0
332,7121977,2,"[0.073231290650318,0.18723264317576382,0.7395360661739181]",2.0
