,listing_id,label,probability,prediction
72,6817709,2,"[0.051547899439486934,0.19681597925230632,0.7516361213082068]",2.0
73,6817766,2,"[0.1604040044688289,0.26855106112478644,0.5710449344063847]",2.0
74,6819271,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
75,6819599,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
76,6820033,2,"[0.16091159255997411,0.313828075295078,0.525260332144948]",2.0
77,6821362,2,"[0.051547899439486934,0.19681597925230632,0.7516361213082068]",2.0
78,6821744,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
79,6822623,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
80,6822800,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
81,6823286,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
82,6826521,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
83,6826997,1,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
84,6827784,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
85,6827809,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
86,6828260,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
87,6828676,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
88,6830510,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
89,6835628,1,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
90,6836066,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
91,6836698,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
92,6837723,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
93,6838200,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
94,6840845,0,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
95,6841525,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
96,6841697,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
97,6846187,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
98,6846290,2,"[0.051547899439486934,0.19681597925230632,0.7516361213082068]",2.0
99,6850701,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
100,6850744,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
101,6851004,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
102,6852828,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
103,6853297,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
104,6853932,1,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
105,6854325,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
106,6855241,0,"[0.4433657589697962,0.2676327757061068,0.289001465324097]",0.0
107,6857026,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
108,6858449,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
109,6858517,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
110,6860370,2,"[0.26081190247062425,0.24268473148876718,0.4965033660406085]",2.0
111,6861770,2,"[0.051547899439486934,0.19681597925230632,0.7516361213082068]",2.0
112,6862351,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
113,6862558,1,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
114,6862696,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
115,6863091,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
116,6863171,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
117,6863204,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
118,6863282,2,"[0.0467615563758041,0.22217707601591802,0.7310613676082778]",2.0
119,6863303,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
120,6863523,0,"[0.4433657589697962,0.2676327757061068,0.289001465324097]",0.0
121,6864485,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
122,6866333,2,"[0.051547899439486934,0.19681597925230632,0.7516361213082068]",2.0
123,6866486,2,"[0.43093056715696204,0.28912718142893423,0.27994225141410367]",0.0
124,6868095,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
125,6869662,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
126,6874152,1,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
127,6874240,0,"[0.2634763355512097,0.25751456749652596,0.47900909695226435]",2.0
128,6874598,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
129,6874645,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
130,6874855,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
131,6874896,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
132,6874902,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
133,6874957,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
134,6877948,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
135,6880542,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
136,6880576,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
137,6880902,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
138,6880946,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
139,6880993,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
140,6881062,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
141,6884136,2,"[0.11087862726619843,0.30190696735210565,0.5872144053816959]",2.0
142,6884688,0,"[0.1604040044688289,0.26855106112478644,0.5710449344063847]",2.0
143,6884917,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
144,6885379,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
145,6885461,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
146,6888194,1,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
147,6888337,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
148,6888346,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
149,6888461,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
150,6888525,2,"[0.1604040044688289,0.26855106112478644,0.5710449344063847]",2.0
151,6891547,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
152,6894820,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
153,6896977,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
154,6897672,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
155,6897848,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
156,6901693,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
157,6903302,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
158,6903438,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
159,6903771,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
160,6906769,2,"[0.051547899439486934,0.19681597925230632,0.7516361213082068]",2.0
161,6907321,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
162,6908721,0,"[0.2634763355512097,0.25751456749652596,0.47900909695226435]",2.0
163,6909318,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
164,6909403,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
165,6909583,2,"[0.0467615563758041,0.22217707601591802,0.7310613676082778]",2.0
166,6909590,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
167,6910658,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
168,6912087,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
169,6914089,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
170,6914509,2,"[0.2634763355512097,0.25751456749652596,0.47900909695226435]",2.0
171,6914532,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
172,6915605,0,"[0.1636747620649362,0.3291984153099408,0.507126822625123]",2.0
173,6917207,2,"[0.1636747620649362,0.3291984153099408,0.507126822625123]",2.0
174,6917212,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
175,6917318,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
176,6917681,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
177,6919793,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
178,6920440,2,"[0.051547899439486934,0.19681597925230632,0.7516361213082068]",2.0
179,6920646,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
180,6921058,2,"[0.0467615563758041,0.22217707601591802,0.7310613676082778]",2.0
181,6921115,2,"[0.1636747620649362,0.3291984153099408,0.507126822625123]",2.0
182,6923484,0,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
183,6925358,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
184,6927223,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
185,6928413,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
186,6928524,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
187,6928793,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
188,6933417,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
189,6934334,0,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
190,6934760,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
191,6938577,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
192,6939330,2,"[0.43093056715696204,0.28912718142893423,0.27994225141410367]",0.0
193,6939441,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
194,6939587,2,"[0.1636747620649362,0.3291984153099408,0.507126822625123]",2.0
195,6939736,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
196,6939827,2,"[0.43093056715696204,0.28912718142893423,0.27994225141410367]",0.0
197,6942895,0,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
198,6944137,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
199,6944284,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
200,6944479,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
201,6945927,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
202,6946391,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
203,6948219,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
204,6954398,1,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
205,6954710,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
206,6956922,2,"[0.2634763355512097,0.25751456749652596,0.47900909695226435]",2.0
207,6961040,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
208,6961119,2,"[0.1604040044688289,0.26855106112478644,0.5710449344063847]",2.0
209,6961284,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
210,6961442,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
211,6961461,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
212,6961567,1,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
213,6961602,2,"[0.2634763355512097,0.25751456749652596,0.47900909695226435]",2.0
214,6961641,2,"[0.11087862726619843,0.30190696735210565,0.5872144053816959]",2.0
215,6961747,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
216,6961773,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
217,6964449,1,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
218,6966104,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
219,6966135,2,"[0.24458079326869692,0.33490267691792275,0.4205165298133804]",2.0
220,6966270,2,"[0.1604040044688289,0.26855106112478644,0.5710449344063847]",2.0
221,6968663,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
222,6969103,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
223,6969142,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
224,6972410,2,"[0.24458079326869692,0.33490267691792275,0.4205165298133804]",2.0
225,6973967,2,"[0.2634763355512097,0.25751456749652596,0.47900909695226435]",2.0
226,6976873,2,"[0.051547899439486934,0.19681597925230632,0.7516361213082068]",2.0
227,6976892,2,"[0.1636747620649362,0.3291984153099408,0.507126822625123]",2.0
228,6977003,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
229,6977181,2,"[0.051547899439486934,0.19681597925230632,0.7516361213082068]",2.0
230,6979376,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
231,6981530,2,"[0.2634763355512097,0.25751456749652596,0.47900909695226435]",2.0
232,6981809,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
233,6984365,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
234,6986028,2,"[0.2634763355512097,0.25751456749652596,0.47900909695226435]",2.0
235,6986035,2,"[0.2634763355512097,0.25751456749652596,0.47900909695226435]",2.0
236,6987193,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
237,6987417,2,"[0.2634763355512097,0.25751456749652596,0.47900909695226435]",2.0
238,6987489,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
239,6990326,2,"[0.051547899439486934,0.19681597925230632,0.7516361213082068]",2.0
240,6992387,2,"[0.1604040044688289,0.26855106112478644,0.5710449344063847]",2.0
241,6994167,2,"[0.1636747620649362,0.3291984153099408,0.507126822625123]",2.0
242,6994988,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
243,6995873,2,"[0.1604040044688289,0.26855106112478644,0.5710449344063847]",2.0
244,6997470,1,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
245,6998190,2,"[0.0467615563758041,0.22217707601591802,0.7310613676082778]",2.0
246,6998241,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
247,6998290,2,"[0.051547899439486934,0.19681597925230632,0.7516361213082068]",2.0
248,6998307,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
249,6998441,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
250,6998514,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
251,6998555,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
252,6999378,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
253,7000702,2,"[0.2634763355512097,0.25751456749652596,0.47900909695226435]",2.0
254,7003893,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
255,7003941,2,"[0.051547899439486934,0.19681597925230632,0.7516361213082068]",2.0
256,7004113,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
257,7004251,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
258,7006932,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
259,7007088,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
260,7007417,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
261,7008820,1,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
262,7009248,2,"[0.2548911376166142,0.25344055716950364,0.4916683052138823]",2.0
263,7009677,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
264,7014754,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
265,7015007,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
266,7017559,2,"[0.08805521822537059,0.28306097525851054,0.628883806516119]",2.0
267,7017713,0,"[0.2548911376166142,0.25344055716950364,0.4916683052138823]",2.0
268,7020612,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
269,7020702,2,"[0.2548911376166142,0.25344055716950364,0.4916683052138823]",2.0
270,7023424,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
271,7026930,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
272,7026974,2,"[0.43093056715696204,0.28912718142893423,0.27994225141410367]",0.0
273,7027071,2,"[0.051547899439486934,0.19681597925230632,0.7516361213082068]",2.0
274,7027201,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
275,7027224,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
276,7027258,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
277,7027314,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
278,7027404,2,"[0.0467615563758041,0.22217707601591802,0.7310613676082778]",2.0
279,7033806,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
280,7033867,2,"[0.2548911376166142,0.25344055716950364,0.4916683052138823]",2.0
281,7034140,2,"[0.1636747620649362,0.3291984153099408,0.507126822625123]",2.0
282,7034252,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
283,7034294,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
284,7034317,2,"[0.2548911376166142,0.25344055716950364,0.4916683052138823]",2.0
285,7045481,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
286,7045648,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
287,7045745,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
288,7046043,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
289,7048047,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
290,7558662,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
291,7505675,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
292,7050967,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
293,7050998,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
294,7051274,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
295,7052791,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
296,7054020,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
297,7056433,2,"[0.04455441976679683,0.2112195473802605,0.7442260328529426]",2.0
298,7056456,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
299,7056592,0,"[0.1604040044688289,0.26855106112478644,0.5710449344063847]",2.0
300,7059229,2,"[0.1604040044688289,0.26855106112478644,0.5710449344063847]",2.0
301,7062212,1,"[0.1604040044688289,0.26855106112478644,0.5710449344063847]",2.0
302,7063075,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
303,7066758,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
304,7067616,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
305,7067669,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
306,7068522,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
307,7070849,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
308,7072713,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
309,7072897,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
310,7072961,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
311,7073015,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
312,7073344,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
313,7077464,2,"[0.051547899439486934,0.19681597925230632,0.7516361213082068]",2.0
314,7081105,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
315,7081854,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
316,7082653,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
317,7082801,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
318,7082968,2,"[0.11087862726619843,0.30190696735210565,0.5872144053816959]",2.0
319,7083645,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
320,7090446,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
321,7090914,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
322,7095100,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
323,7095126,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
324,7095213,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
325,7095442,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
326,7100007,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
327,7100594,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
328,7100640,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
329,7101193,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
330,7106233,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
331,7106290,1,"[0.2548911376166142,0.25344055716950364,0.4916683052138823]",2.0
332,7106487,2,"[0.10009551813074713,0.27220434956132394,0.627700132307929]",2.0
333,7106492,2,"[0.05375503604849421,0.20777350788796384,0.738471456063542]",2.0
334,7106508,2,"[0.051547899439486934,0.19681597925230632,0.7516361213082068]",2.0
335,7106830,2,"[0.08875069904594993,0.2592176404650625,0.6520316604889876]",2.0
